shipment_id,risk_category,recommended_action
SHP003091,Medium,Monitor shipment closely
SHP003092,Medium,Monitor shipment closely
SHP003093,Medium,Monitor shipment closely
SHP003095,Medium,Monitor shipment closely
SHP003096,Medium,Monitor shipment closely
SHP003097,Medium,Monitor shipment closely
SHP003098,Medium,Monitor shipment closely
SHP003099,Medium,Monitor shipment closely
SHP003100,Medium,Monitor shipment closely
SHP003101,Medium,Monitor shipment closely
SHP003102,Medium,Monitor shipment closely
SHP003103,Medium,Monitor shipment closely
SHP003104,Medium,Monitor shipment closely
SHP003105,Medium,Monitor shipment closely
SHP003106,Medium,Monitor shipment closely
SHP003108,Medium,Monitor shipment closely
SHP003109,Medium,Monitor shipment closely
SHP003113,Medium,Monitor shipment closely
SHP003114,Medium,Monitor shipment closely
SHP003115,Medium,Monitor shipment closely
SHP003117,Medium,Monitor shipment closely
SHP003118,Medium,Monitor shipment closely
SHP003119,Medium,Monitor shipment closely
SHP003120,Medium,Monitor shipment closely
SHP003121,Medium,Monitor shipment closely
SHP003122,Medium,Monitor shipment closely
SHP003123,Medium,Monitor shipment closely
SHP003124,Medium,Monitor shipment closely
SHP003125,Medium,Monitor shipment closely
SHP003126,Medium,Monitor shipment closely
SHP003127,Medium,Monitor shipment closely
SHP003128,Medium,Monitor shipment closely
SHP003130,Medium,Monitor shipment closely
SHP003131,Medium,Monitor shipment closely
SHP003132,Medium,Monitor shipment closely
SHP003133,Medium,Monitor shipment closely
SHP003134,Medium,Monitor shipment closely
SHP003135,Medium,Monitor shipment closely
SHP003136,Medium,Monitor shipment closely
SHP003137,Medium,Monitor shipment closely
SHP003138,Medium,Monitor shipment closely
SHP003139,Medium,Monitor shipment closely
SHP003140,Medium,Monitor shipment closely
SHP003141,Medium,Monitor shipment closely
SHP003142,Medium,Monitor shipment closely
SHP003143,Medium,Monitor shipment closely
SHP003144,Medium,Monitor shipment closely
SHP003145,Medium,Monitor shipment closely
SHP003146,Medium,Monitor shipment closely
SHP003147,Medium,Monitor shipment closely
SHP003148,Medium,Monitor shipment closely
SHP003149,Medium,Monitor shipment closely
SHP003150,Medium,Monitor shipment closely
SHP003151,Medium,Monitor shipment closely
SHP003152,Medium,Monitor shipment closely
SHP003153,Medium,Monitor shipment closely
SHP003154,Medium,Monitor shipment closely
SHP003155,Medium,Monitor shipment closely
SHP003156,Medium,Monitor shipment closely
SHP003157,Medium,Monitor shipment closely
SHP003158,Medium,Monitor shipment closely
SHP003159,Medium,Monitor shipment closely
SHP003160,Medium,Monitor shipment closely
SHP003161,Medium,Monitor shipment closely
SHP003162,Medium,Monitor shipment closely
SHP003163,Medium,Monitor shipment closely
SHP003164,Medium,Monitor shipment closely
SHP003165,Medium,Monitor shipment closely
SHP003166,Medium,Monitor shipment closely
SHP003167,Medium,Monitor shipment closely
SHP003168,Medium,Monitor shipment closely
SHP003169,Medium,Monitor shipment closely
SHP003170,Medium,Monitor shipment closely
SHP003171,Medium,Monitor shipment closely
SHP003172,Medium,Monitor shipment closely
SHP003173,Medium,Monitor shipment closely
SHP003174,Medium,Monitor shipment closely
SHP003175,Medium,Monitor shipment closely
SHP003176,Medium,Monitor shipment closely
SHP003177,Medium,Monitor shipment closely
SHP003178,Medium,Monitor shipment closely
SHP003179,Medium,Monitor shipment closely
SHP003180,Medium,Monitor shipment closely
SHP003181,Medium,Monitor shipment closely
SHP003182,Medium,Monitor shipment closely
SHP003184,Medium,Monitor shipment closely
SHP003185,Medium,Monitor shipment closely
SHP003186,Medium,Monitor shipment closely
SHP003187,Medium,Monitor shipment closely
SHP003188,Medium,Monitor shipment closely
SHP003189,Medium,Monitor shipment closely
SHP003191,Medium,Monitor shipment closely
SHP003192,Medium,Monitor shipment closely
SHP003193,Medium,Monitor shipment closely
SHP003194,Medium,Monitor shipment closely
SHP003196,Medium,Monitor shipment closely
SHP003197,Medium,Monitor shipment closely
SHP003198,Medium,Monitor shipment closely
SHP003199,Medium,Monitor shipment closely
SHP003201,Medium,Monitor shipment closely
SHP003202,Medium,Monitor shipment closely
SHP003203,Medium,Monitor shipment closely
SHP003204,Medium,Monitor shipment closely
SHP003205,Medium,Monitor shipment closely
SHP003206,Medium,Monitor shipment closely
SHP003207,Medium,Monitor shipment closely
SHP003208,Medium,Monitor shipment closely
SHP003209,Medium,Monitor shipment closely
SHP003210,Medium,Monitor shipment closely
SHP003211,Medium,Monitor shipment closely
SHP003212,Medium,Monitor shipment closely
SHP003213,Medium,Monitor shipment closely
SHP003214,Medium,Monitor shipment closely
SHP003215,Medium,Monitor shipment closely
SHP003216,Medium,Monitor shipment closely
SHP003217,Medium,Monitor shipment closely
SHP003218,Medium,Monitor shipment closely
SHP003219,Medium,Monitor shipment closely
SHP003220,Medium,Monitor shipment closely
SHP003221,Medium,Monitor shipment closely
SHP003222,Medium,Monitor shipment closely
SHP003223,Medium,Monitor shipment closely
SHP003224,Medium,Monitor shipment closely
SHP003225,Medium,Monitor shipment closely
SHP003226,Medium,Monitor shipment closely
SHP003227,Medium,Monitor shipment closely
SHP003228,Medium,Monitor shipment closely
SHP003229,Medium,Monitor shipment closely
SHP003230,Medium,Monitor shipment closely
SHP003231,Medium,Monitor shipment closely
SHP003232,Medium,Monitor shipment closely
SHP003233,Medium,Monitor shipment closely
SHP003234,Medium,Monitor shipment closely
SHP003235,Medium,Monitor shipment closely
SHP003236,Medium,Monitor shipment closely
SHP003237,Medium,Monitor shipment closely
SHP003238,Medium,Monitor shipment closely
SHP003239,Medium,Monitor shipment closely
SHP003240,Medium,Monitor shipment closely
SHP003241,Medium,Monitor shipment closely
SHP003242,Medium,Monitor shipment closely
SHP003243,Medium,Monitor shipment closely
SHP003244,Medium,Monitor shipment closely
SHP003245,Medium,Monitor shipment closely
SHP003246,Medium,Monitor shipment closely
SHP003247,Medium,Monitor shipment closely
SHP003248,Medium,Monitor shipment closely
SHP003249,Medium,Monitor shipment closely
SHP003250,Medium,Monitor shipment closely
SHP003251,Medium,Monitor shipment closely
SHP003252,Medium,Monitor shipment closely
SHP003254,Medium,Monitor shipment closely
SHP003255,Medium,Monitor shipment closely
SHP003256,Medium,Monitor shipment closely
SHP003257,Medium,Monitor shipment closely
SHP003258,Medium,Monitor shipment closely
SHP003259,Medium,Monitor shipment closely
SHP003260,Medium,Monitor shipment closely
SHP003261,Medium,Monitor shipment closely
SHP003262,Medium,Monitor shipment closely
SHP003263,Medium,Monitor shipment closely
SHP003264,Medium,Monitor shipment closely
SHP003265,Medium,Monitor shipment closely
SHP003266,Medium,Monitor shipment closely
SHP003267,Medium,Monitor shipment closely
SHP003268,Medium,Monitor shipment closely
SHP003269,Medium,Monitor shipment closely
SHP003270,Medium,Monitor shipment closely
SHP003271,Medium,Monitor shipment closely
SHP003272,Medium,Monitor shipment closely
SHP003273,Medium,Monitor shipment closely
SHP003274,Medium,Monitor shipment closely
SHP003275,Medium,Monitor shipment closely
SHP003276,Medium,Monitor shipment closely
SHP003277,Medium,Monitor shipment closely
SHP003278,Medium,Monitor shipment closely
SHP003279,Medium,Monitor shipment closely
SHP003280,Medium,Monitor shipment closely
SHP003281,Medium,Monitor shipment closely
SHP003282,Medium,Monitor shipment closely
SHP003283,Medium,Monitor shipment closely
SHP003284,Medium,Monitor shipment closely
SHP003285,Medium,Monitor shipment closely
SHP003286,Medium,Monitor shipment closely
SHP003287,Medium,Monitor shipment closely
SHP003288,Medium,Monitor shipment closely
SHP003289,Medium,Monitor shipment closely
SHP003290,Medium,Monitor shipment closely
SHP003291,Medium,Monitor shipment closely
SHP003292,Medium,Monitor shipment closely
SHP003293,Medium,Monitor shipment closely
SHP003294,Medium,Monitor shipment closely
SHP003295,Medium,Monitor shipment closely
SHP003296,Medium,Monitor shipment closely
SHP003297,Medium,Monitor shipment closely
SHP003298,Medium,Monitor shipment closely
SHP003299,Medium,Monitor shipment closely
SHP003300,Medium,Monitor shipment closely
SHP003301,Medium,Monitor shipment closely
SHP003302,Medium,Monitor shipment closely
SHP003303,Medium,Monitor shipment closely
SHP003304,Medium,Monitor shipment closely
SHP003305,Medium,Monitor shipment closely
SHP003306,Medium,Monitor shipment closely
SHP003307,Medium,Monitor shipment closely
SHP003308,Medium,Monitor shipment closely
SHP003309,Medium,Monitor shipment closely
SHP003310,Medium,Monitor shipment closely
SHP003311,Medium,Monitor shipment closely
SHP003312,Medium,Monitor shipment closely
SHP003313,Medium,Monitor shipment closely
SHP003314,Medium,Monitor shipment closely
SHP003316,Medium,Monitor shipment closely
SHP003317,Medium,Monitor shipment closely
SHP003318,Medium,Monitor shipment closely
SHP003320,Medium,Monitor shipment closely
SHP003321,Medium,Monitor shipment closely
SHP003323,Medium,Monitor shipment closely
SHP003324,Medium,Monitor shipment closely
SHP003325,Medium,Monitor shipment closely
SHP003326,Medium,Monitor shipment closely
SHP003327,Medium,Monitor shipment closely
SHP003328,Medium,Monitor shipment closely
SHP003329,Medium,Monitor shipment closely
SHP003330,Medium,Monitor shipment closely
SHP003331,Medium,Monitor shipment closely
SHP003333,Medium,Monitor shipment closely
SHP003334,Medium,Monitor shipment closely
SHP003336,Medium,Monitor shipment closely
SHP003337,Medium,Monitor shipment closely
SHP003338,Medium,Monitor shipment closely
SHP003339,Medium,Monitor shipment closely
SHP003340,Medium,Monitor shipment closely
SHP003341,Medium,Monitor shipment closely
SHP003342,Medium,Monitor shipment closely
SHP003343,Medium,Monitor shipment closely
SHP003344,Medium,Monitor shipment closely
SHP003345,Medium,Monitor shipment closely
SHP003346,Medium,Monitor shipment closely
SHP003347,Medium,Monitor shipment closely
SHP003348,Medium,Monitor shipment closely
SHP003349,Medium,Monitor shipment closely
SHP003350,Medium,Monitor shipment closely
SHP003351,Medium,Monitor shipment closely
SHP003352,Medium,Monitor shipment closely
SHP003353,Medium,Monitor shipment closely
SHP003354,Medium,Monitor shipment closely
SHP003355,Medium,Monitor shipment closely
SHP003356,Medium,Monitor shipment closely
SHP003357,Medium,Monitor shipment closely
SHP003358,Medium,Monitor shipment closely
SHP003359,Medium,Monitor shipment closely
SHP003360,Medium,Monitor shipment closely
SHP003361,Medium,Monitor shipment closely
SHP003362,Medium,Monitor shipment closely
SHP003363,Medium,Monitor shipment closely
SHP003364,Medium,Monitor shipment closely
SHP003365,Medium,Monitor shipment closely
SHP003366,Medium,Monitor shipment closely
SHP003367,Medium,Monitor shipment closely
SHP003368,Medium,Monitor shipment closely
SHP003369,Medium,Monitor shipment closely
SHP003370,Medium,Monitor shipment closely
SHP003371,Medium,Monitor shipment closely
SHP003372,Medium,Monitor shipment closely
SHP003373,Medium,Monitor shipment closely
SHP003375,Medium,Monitor shipment closely
SHP003376,Medium,Monitor shipment closely
SHP003377,Medium,Monitor shipment closely
SHP003378,Medium,Monitor shipment closely
SHP003379,Medium,Monitor shipment closely
SHP003380,Medium,Monitor shipment closely
SHP003381,Medium,Monitor shipment closely
SHP003382,Medium,Monitor shipment closely
SHP003383,Medium,Monitor shipment closely
SHP003384,Medium,Monitor shipment closely
SHP003385,Medium,Monitor shipment closely
SHP003386,Medium,Monitor shipment closely
SHP003387,Medium,Monitor shipment closely
SHP003388,Medium,Monitor shipment closely
SHP003389,Medium,Monitor shipment closely
SHP003390,Medium,Monitor shipment closely
SHP003391,Medium,Monitor shipment closely
SHP003392,Medium,Monitor shipment closely
SHP003393,Medium,Monitor shipment closely
SHP003394,Medium,Monitor shipment closely
SHP003395,Medium,Monitor shipment closely
SHP003396,Medium,Monitor shipment closely
SHP003398,Medium,Monitor shipment closely
SHP003399,Medium,Monitor shipment closely
SHP003400,Medium,Monitor shipment closely
SHP003401,Medium,Monitor shipment closely
SHP003402,Medium,Monitor shipment closely
SHP003403,Medium,Monitor shipment closely
SHP003404,Medium,Monitor shipment closely
SHP003405,Medium,Monitor shipment closely
SHP003406,Medium,Monitor shipment closely
SHP003407,Medium,Monitor shipment closely
SHP003408,Medium,Monitor shipment closely
SHP003409,Medium,Monitor shipment closely
SHP003410,Medium,Monitor shipment closely
SHP003411,Medium,Monitor shipment closely
SHP003412,Medium,Monitor shipment closely
SHP003413,Medium,Monitor shipment closely
SHP003414,Medium,Monitor shipment closely
SHP003415,Medium,Monitor shipment closely
SHP003416,Medium,Monitor shipment closely
SHP003417,Medium,Monitor shipment closely
SHP003418,Medium,Monitor shipment closely
SHP003419,Medium,Monitor shipment closely
SHP003420,Medium,Monitor shipment closely
SHP003421,Medium,Monitor shipment closely
SHP003422,Medium,Monitor shipment closely
SHP003423,Medium,Monitor shipment closely
SHP003424,Medium,Monitor shipment closely
SHP003425,Medium,Monitor shipment closely
SHP003426,Medium,Monitor shipment closely
SHP003427,Medium,Monitor shipment closely
SHP003428,Medium,Monitor shipment closely
SHP003429,Medium,Monitor shipment closely
SHP003430,Medium,Monitor shipment closely
SHP003431,Medium,Monitor shipment closely
SHP003432,Medium,Monitor shipment closely
SHP003433,Medium,Monitor shipment closely
SHP003434,Medium,Monitor shipment closely
SHP003435,Medium,Monitor shipment closely
SHP003436,Medium,Monitor shipment closely
SHP003437,Medium,Monitor shipment closely
SHP003439,Medium,Monitor shipment closely
SHP003440,Medium,Monitor shipment closely
SHP003441,Medium,Monitor shipment closely
SHP003442,Medium,Monitor shipment closely
SHP003443,Medium,Monitor shipment closely
SHP003444,Medium,Monitor shipment closely
SHP003445,Medium,Monitor shipment closely
SHP003446,Medium,Monitor shipment closely
SHP003447,Medium,Monitor shipment closely
SHP003448,Medium,Monitor shipment closely
SHP003450,Medium,Monitor shipment closely
SHP003451,Medium,Monitor shipment closely
SHP003452,Medium,Monitor shipment closely
SHP003453,Medium,Monitor shipment closely
SHP003455,Medium,Monitor shipment closely
SHP003456,Medium,Monitor shipment closely
SHP003457,Medium,Monitor shipment closely
SHP003458,Medium,Monitor shipment closely
SHP003459,Medium,Monitor shipment closely
SHP003460,Medium,Monitor shipment closely
SHP003461,Medium,Monitor shipment closely
SHP003462,Medium,Monitor shipment closely
SHP003463,Medium,Monitor shipment closely
SHP003464,Medium,Monitor shipment closely
SHP003465,Medium,Monitor shipment closely
SHP003466,Medium,Monitor shipment closely
SHP003467,Medium,Monitor shipment closely
SHP003468,Medium,Monitor shipment closely
SHP003469,Medium,Monitor shipment closely
SHP003470,Medium,Monitor shipment closely
SHP003471,Medium,Monitor shipment closely
SHP003472,Medium,Monitor shipment closely
SHP003474,Medium,Monitor shipment closely
SHP003475,Medium,Monitor shipment closely
SHP003476,Medium,Monitor shipment closely
SHP003477,Medium,Monitor shipment closely
SHP003478,Medium,Monitor shipment closely
SHP003479,Medium,Monitor shipment closely
SHP003480,Medium,Monitor shipment closely
SHP003481,Medium,Monitor shipment closely
SHP003482,Medium,Monitor shipment closely
SHP003483,Medium,Monitor shipment closely
SHP003484,Medium,Monitor shipment closely
SHP003485,Medium,Monitor shipment closely
SHP003486,Medium,Monitor shipment closely
